width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err
5.0,32.0,0.1,10.0,0.0,18.0,1.0,0.14422018826007843,0.08606234937906265,1,33.059482223746464
5.0,32.0,0.1,1.0,7.0,1.0,1.0,0.16775210201740265,0.107047900557518,1,31.749928864850588
5.0,32.0,0.1,0.1,10.0,1.0,3.0,,,50,
5.0,32.0,0.1,1.0,0.0,18.0,2.0,0.189589262008667,0.14666806161403656,1,35.360990248303374
5.0,32.0,0.1,1.0,4.0,18.0,3.0,0.09848245978355408,0.18568246066570282,1,33.33286633832599
5.0,32.0,0.1,0.1,10.0,4.0,2.0,0.11826030164957047,0.19555151462554932,2,26.027426946375
5.0,32.0,0.1,10.0,5.0,13.0,1.0,0.14932756125926971,0.2586202621459961,1,34.232702210074905
5.0,32.0,0.1,0.1,2.0,13.0,1.0,0.2543403208255768,0.11477480083703995,1,30.304636013564604
5.0,32.0,0.1,0.0,4.0,14.0,2.0,0.18680940568447113,0.14939484000205994,2,31.596205823161664
5.0,32.0,0.1,10.0,2.0,13.0,1.0,0.1347227543592453,0.1090431660413742,1,29.46779315160287
5.0,32.0,0.1,0.0,1.0,0.0,2.0,0.2516562044620514,0.21953485906124115,1,34.77114069045747
5.0,32.0,0.1,0.0,10.0,5.0,2.0,0.2830391228199005,0.624038577079773,1,25.580503109610685
5.0,32.0,0.1,0.0,2.0,6.0,1.0,0.10841923952102661,0.07766858488321304,1,21.212409815430853
5.0,32.0,0.1,1.0,6.0,4.0,1.0,0.20718519389629364,0.2858555018901825,1,31.997257824202094
5.0,32.0,0.1,0.1,5.0,6.0,1.0,0.1503564417362213,0.2565000355243683,1,22.27258749190196
5.0,32.0,0.1,0.0,1.0,13.0,1.0,0.09938782453536987,0.13169744610786438,1,29.1663196867255
5.0,32.0,0.1,1.0,8.0,11.0,1.0,0.14405058324337006,0.13287246227264404,1,28.691666678940113
5.0,32.0,0.1,0.0,5.0,0.0,1.0,0.30186086893081665,0.28093820810317993,1,30.285535417650486
5.0,32.0,0.1,1.0,5.0,15.0,3.0,0.1320299506187439,0.07449865341186523,1,33.64332161753127
5.0,32.0,0.1,1.0,10.0,0.0,1.0,,,50,
5.0,32.0,0.1,1.0,2.0,12.0,3.0,0.3015082776546478,0.17261956632137299,3,20.735277589989742
5.0,32.0,0.1,0.1,0.0,14.0,3.0,0.3696120083332062,0.2646865248680115,1,28.171904237064044
5.0,32.0,0.1,1.0,9.0,7.0,2.0,0.28912389278411865,0.3005688190460205,1,29.366975759245925
5.0,32.0,0.1,1.0,2.0,4.0,2.0,0.22400978207588196,0.18912279605865479,1,29.52390520788585
5.0,32.0,0.1,0.0,9.0,19.0,3.0,0.2792845666408539,0.17334604263305664,1,33.75622830069957
5.0,32.0,0.1,0.0,9.0,15.0,2.0,0.40502968430519104,0.46162721514701843,1,31.394135929495224
5.0,32.0,0.1,1.0,2.0,6.0,2.0,0.21100260317325592,0.12455068528652191,1,27.763710892506637
5.0,32.0,0.1,1.0,8.0,7.0,1.0,0.407419353723526,0.29255345463752747,1,29.06655919875148
5.0,32.0,0.1,10.0,9.0,10.0,1.0,0.47079792618751526,0.47131770849227905,1,33.64615873552878
5.0,32.0,0.1,0.0,2.0,16.0,3.0,0.11750579625368118,0.2854606509208679,1,38.260872246446965
5.0,32.0,0.1,10.0,9.0,17.0,1.0,0.3734927177429199,0.4437599778175354,1,34.97037460081034
5.0,32.0,0.1,1.0,1.0,5.0,2.0,0.18557551503181458,0.12450019270181656,1,34.725878546892325
5.0,32.0,0.1,10.0,8.0,19.0,1.0,0.09299872815608978,0.16932959854602814,1,30.328339933546253
5.0,32.0,0.1,10.0,6.0,16.0,3.0,0.2549861669540405,0.10526093095541,1,25.210296232696955
5.0,32.0,0.1,0.1,1.0,9.0,1.0,0.2864769399166107,0.2160952240228653,1,29.671480460038513
5.0,32.0,0.1,0.0,5.0,13.0,2.0,0.36794114112854004,0.3329233229160309,1,21.685612763212173
5.0,32.0,0.1,0.0,3.0,13.0,1.0,0.24251689016819,0.3250788152217865,1,53.866699709012195
5.0,32.0,0.1,0.1,10.0,16.0,2.0,0.0931425541639328,0.06974133849143982,19,31.837835925541253
5.0,32.0,0.1,10.0,1.0,12.0,1.0,0.4435022473335266,0.5294122695922852,1,31.489418276456973
5.0,32.0,0.1,10.0,1.0,10.0,2.0,0.16575674712657928,0.13811086118221283,1,25.17744406215871
5.0,32.0,0.1,0.0,3.0,8.0,3.0,0.43934687972068787,0.424363374710083,1,36.06258247787801
5.0,32.0,0.1,1.0,9.0,2.0,2.0,0.11523272097110748,0.11166031658649445,1,27.621780479309145
5.0,32.0,0.1,10.0,0.0,9.0,3.0,0.28515636920928955,0.1790429949760437,1,36.54069068999247
5.0,32.0,0.1,0.0,2.0,12.0,3.0,0.15185695886611938,0.11219164729118347,1,32.750582010291296
5.0,32.0,0.1,1.0,9.0,6.0,3.0,0.2457447052001953,0.20075394213199615,1,26.950236281586793
5.0,32.0,0.1,0.1,5.0,12.0,3.0,0.16026166081428528,0.07263273000717163,1,21.537155000635156
5.0,32.0,0.1,1.0,6.0,19.0,1.0,0.14457911252975464,0.12831710278987885,1,25.83816300069242
5.0,32.0,0.1,0.0,4.0,2.0,1.0,0.3336299955844879,0.43804994225502014,2,39.520798238331444
5.0,32.0,0.1,1.0,7.0,15.0,2.0,0.30059492588043213,0.27931204438209534,1,36.7802135737077
5.0,32.0,0.1,0.1,5.0,11.0,1.0,0.09766405075788498,0.07223126292228699,1,19.26790954522902
5.0,32.0,0.1,1.0,6.0,13.0,2.0,0.39324450492858887,0.40050065517425537,1,30.541141501355185
5.0,32.0,0.1,1.0,4.0,8.0,3.0,0.13800613582134247,0.1648000180721283,1,39.05506871993321
5.0,32.0,0.1,1.0,0.0,11.0,3.0,0.33341312408447266,0.3144596219062805,1,25.83672643256517
5.0,32.0,0.1,0.0,6.0,7.0,1.0,0.10355240106582642,0.1967320293188095,1,30.597881034621885
5.0,32.0,0.1,10.0,9.0,5.0,3.0,0.30883488059043884,0.18281954526901245,1,25.68190975303544
5.0,32.0,0.1,0.1,7.0,9.0,1.0,0.2321268767118454,0.2124185413122177,1,34.61185972667144
5.0,32.0,0.1,0.1,10.0,6.0,3.0,0.13125377893447876,0.2530536949634552,1,30.19012033672787
5.0,32.0,0.1,0.0,7.0,10.0,3.0,0.23955881595611572,0.2527628242969513,1,27.3299380174346
5.0,32.0,0.1,0.1,3.0,4.0,3.0,0.16471907496452332,0.08146601915359497,1,54.121924089823764
5.0,32.0,0.1,0.1,0.0,2.0,3.0,0.299180269241333,0.2071491926908493,1,29.31662129881747
5.0,32.0,0.1,0.0,4.0,1.0,3.0,0.24313141405582428,0.18320783972740173,1,36.26516213078417
5.0,32.0,0.1,0.0,0.0,17.0,2.0,0.12926621735095978,0.1007036566734314,1,28.908368509090536
5.0,32.0,0.1,0.1,8.0,6.0,2.0,0.10172206163406372,0.12649205327033997,1,39.49251868612274
5.0,32.0,0.1,0.1,1.0,18.0,3.0,,,50,
5.0,32.0,0.1,1.0,8.0,1.0,3.0,0.46018606424331665,0.47905445098876953,1,32.839419110392164
5.0,32.0,0.1,0.1,9.0,3.0,1.0,0.603107750415802,0.6797502040863037,1,31.46446128646194
5.0,32.0,0.1,0.0,3.0,13.0,3.0,0.43808886408805847,0.4022161662578583,1,54.71826577982451
5.0,32.0,0.1,1.0,10.0,5.0,1.0,0.16320408880710602,0.2267685979604721,1,21.840688369649715
5.0,32.0,0.1,0.0,3.0,2.0,3.0,0.1100078821182251,0.20789030194282532,1,60.29661138411157
5.0,32.0,0.1,1.0,9.0,11.0,2.0,0.23156815767288208,0.2139807790517807,1,25.99475788996
5.0,32.0,0.1,0.0,10.0,2.0,2.0,,,50,
5.0,32.0,0.1,0.1,5.0,0.0,3.0,0.33372762799263,0.31798845529556274,1,25.08581484493813
5.0,32.0,0.1,0.1,2.0,11.0,2.0,0.15672747790813446,0.09808481484651566,1,23.967073682204518
5.0,32.0,0.1,0.1,7.0,8.0,1.0,0.10910116136074066,0.13953173160552979,1,29.153272397183418
5.0,32.0,0.1,1.0,1.0,12.0,2.0,0.1554303616285324,0.13814106583595276,1,27.51211501729407
5.0,32.0,0.1,0.1,3.0,15.0,2.0,0.1649884283542633,0.06518931686878204,1,67.92258582478125
5.0,32.0,0.1,10.0,1.0,5.0,3.0,0.3713664412498474,0.3538045287132263,1,35.80834146996052
5.0,32.0,0.1,10.0,10.0,9.0,2.0,0.12727992236614227,0.1422334909439087,1,24.893361214238205
5.0,32.0,0.1,0.0,8.0,11.0,1.0,0.4063304662704468,0.3096979260444641,1,32.84693878123425
5.0,32.0,0.1,0.1,3.0,12.0,1.0,0.451288104057312,0.47030991315841675,1,43.03385859601319
5.0,32.0,0.1,10.0,6.0,12.0,1.0,0.23486807942390442,0.19657611846923828,1,33.337058444818304
5.0,32.0,0.1,0.0,6.0,9.0,1.0,0.2645948529243469,0.2250451296567917,2,29.12640628001581
5.0,32.0,0.1,1.0,0.0,17.0,2.0,0.38295793533325195,0.2433915138244629,1,39.87790228802854
5.0,32.0,0.1,0.1,1.0,2.0,2.0,0.11270792782306671,0.13750317692756653,1,24.21765666601338
5.0,32.0,0.1,0.0,6.0,16.0,2.0,0.15626385807991028,0.1745099127292633,1,23.55320419281999
5.0,32.0,0.1,1.0,5.0,10.0,2.0,0.15887705981731415,0.09222619980573654,1,22.533319287940365
5.0,32.0,0.1,10.0,9.0,3.0,3.0,0.2511882781982422,0.11056185513734818,1,26.0010917160107
5.0,32.0,0.1,1.0,5.0,8.0,2.0,0.2573765218257904,0.16177679598331451,1,24.328564505843858
5.0,32.0,0.1,0.0,2.0,8.0,1.0,0.11056677997112274,0.13784421980381012,1,15.025413393769025
5.0,32.0,0.1,1.0,1.0,9.0,1.0,0.15669970214366913,0.15778560936450958,1,34.776323778355234
5.0,32.0,0.1,0.1,7.0,9.0,2.0,0.10428524017333984,0.11622489243745804,1,21.727789500486022
5.0,32.0,0.1,10.0,8.0,19.0,3.0,0.32703331112861633,0.3245662450790405,1,33.08226230311014
5.0,32.0,0.1,1.0,10.0,19.0,3.0,,,50,
5.0,32.0,0.1,0.1,8.0,7.0,3.0,0.23781442642211914,0.30987414717674255,1,25.118803152749873
5.0,32.0,0.1,10.0,10.0,3.0,1.0,0.4208883047103882,0.6224563121795654,2,28.606176751237818
5.0,32.0,0.1,0.0,4.0,15.0,1.0,0.41732460260391235,0.4239492416381836,1,35.910649463061134
5.0,32.0,0.1,0.1,4.0,10.0,1.0,0.19919860363006592,0.18253463506698608,1,29.236695072020293
5.0,32.0,0.1,10.0,5.0,18.0,3.0,0.11632656306028366,0.09597699344158173,1,27.717086922818552
5.0,32.0,0.1,0.0,3.0,6.0,3.0,0.11391759663820267,0.09887278825044632,1,43.393884892166966
5.0,32.0,0.1,0.0,2.0,4.0,3.0,0.09937816113233566,0.15704157948493958,1,34.13343582402559
5.0,32.0,0.1,0.1,8.0,8.0,1.0,0.21414312720298767,0.11185711622238159,2,29.111842295724934
5.0,32.0,0.1,0.1,6.0,8.0,2.0,0.31054455041885376,0.23331044614315033,1,39.96256916809393
5.0,32.0,0.1,0.1,0.0,0.0,1.0,0.17715634405612946,0.14037708938121796,1,35.122529580064146
5.0,32.0,0.1,10.0,5.0,3.0,3.0,0.12190201878547668,0.21823328733444214,1,27.300302818925815
5.0,32.0,0.1,10.0,9.0,0.0,2.0,0.37446826696395874,0.3010250926017761,1,37.568793428204884
5.0,32.0,0.1,10.0,0.0,4.0,3.0,0.2865236699581146,0.1354576051235199,1,37.986687220882175
5.0,32.0,0.1,1.0,10.0,12.0,3.0,0.2559458017349243,0.1546383500099182,1,29.035930431704784
5.0,32.0,0.1,0.0,4.0,2.0,3.0,0.08834636956453323,0.13546249270439148,1,35.54961330280398
5.0,32.0,0.1,0.0,4.0,15.0,3.0,0.14703962206840515,0.08010556548833847,1,35.97094782491635
5.0,32.0,0.1,0.0,2.0,6.0,2.0,0.19419081509113312,0.11267475038766861,1,22.907196398955545
5.0,32.0,0.1,0.0,6.0,0.0,2.0,0.2851419746875763,0.16067123413085938,1,31.034209969614796
5.0,32.0,0.1,1.0,8.0,16.0,3.0,0.3129901885986328,0.30392271280288696,1,34.558719674278464
5.0,32.0,0.1,1.0,9.0,13.0,1.0,0.10836181789636612,0.08464999496936798,1,31.78944712349808
5.0,32.0,0.1,0.1,0.0,3.0,3.0,0.36994555592536926,0.3228207528591156,1,26.52260040148026
5.0,32.0,0.1,0.0,2.0,9.0,3.0,0.3231978714466095,0.3159888684749603,1,34.90708533643678
5.0,32.0,0.1,0.1,5.0,0.0,1.0,0.2951045036315918,0.4207855761051178,1,25.210776356947257
5.0,32.0,0.1,10.0,1.0,19.0,2.0,0.10688937455415726,0.1080281138420105,1,31.120600005947168
5.0,32.0,0.1,1.0,5.0,13.0,1.0,0.13349097967147827,0.08356748521327972,1,25.86797165358709
5.0,32.0,0.1,10.0,2.0,9.0,3.0,0.12047947943210602,0.0782138854265213,1,29.661493705993287
5.0,32.0,0.1,0.0,3.0,9.0,1.0,0.12608391046524048,0.15291020274162292,1,28.970991003387397
5.0,32.0,0.1,0.0,7.0,8.0,2.0,0.2855413556098938,0.24895408749580383,1,25.381441984943294
5.0,32.0,0.1,0.1,5.0,8.0,1.0,0.18554309010505676,0.07539302110671997,1,23.66315175732189
5.0,32.0,0.1,1.0,6.0,8.0,3.0,0.2617795467376709,0.149272158741951,1,31.034878748835776
5.0,32.0,0.1,0.1,1.0,12.0,2.0,0.2279490828514099,0.13558024168014526,1,22.94525980751746
5.0,32.0,0.1,10.0,0.0,14.0,1.0,0.4636435806751251,0.5535082221031189,1,24.55996847051472
5.0,32.0,0.1,0.0,1.0,2.0,2.0,0.11972835659980774,0.0935591459274292,1,30.623251123892018
5.0,32.0,0.1,0.1,10.0,1.0,2.0,0.10575549304485321,0.11566203832626343,2,30.100001214869778
5.0,32.0,0.1,0.0,4.0,0.0,2.0,0.4216075539588928,0.3422203063964844,1,26.96886283260164
5.0,32.0,0.1,1.0,0.0,5.0,1.0,0.2430116981267929,0.1261509358882904,1,21.787328705979235
5.0,32.0,0.1,1.0,9.0,17.0,3.0,0.3908328711986542,0.26661625504493713,1,30.49004877225298
5.0,32.0,0.1,0.1,9.0,1.0,1.0,0.49034246802330017,0.4154699742794037,1,35.17005384789859
5.0,32.0,0.1,1.0,7.0,2.0,3.0,0.47210004925727844,0.37066227197647095,1,29.194773807241024
5.0,32.0,0.1,0.1,9.0,4.0,3.0,0.40016576647758484,0.24982497096061707,1,34.07333038752176
5.0,32.0,0.1,10.0,2.0,1.0,2.0,0.18892580270767212,0.15849485993385315,1,28.721656622005376
5.0,32.0,0.1,0.1,4.0,5.0,3.0,0.32377541065216064,0.2665911018848419,1,39.81825728170092
5.0,32.0,0.1,0.1,1.0,8.0,2.0,0.32479730248451233,0.29338493943214417,1,26.97690634697992
5.0,32.0,0.1,0.0,9.0,17.0,3.0,0.11758286505937576,0.07850582897663116,1,34.6624613553529
5.0,32.0,0.1,1.0,0.0,8.0,3.0,0.29764285683631897,0.1665136218070984,1,23.163476134476998
5.0,32.0,0.1,1.0,1.0,12.0,1.0,0.1893734484910965,0.20795205235481262,1,31.39293383409762
5.0,32.0,0.1,0.0,7.0,10.0,1.0,0.17941966652870178,0.2584502398967743,7,38.82005330458223
5.0,32.0,0.1,1.0,6.0,10.0,3.0,0.3507631719112396,0.16442187130451202,1,28.842799402956935
5.0,32.0,0.1,0.0,9.0,10.0,3.0,0.2656562030315399,0.21611569821834564,1,27.419555339601192
5.0,32.0,0.1,0.1,7.0,19.0,3.0,0.512358546257019,0.424188494682312,1,43.06260231081572
5.0,32.0,0.1,1.0,0.0,11.0,1.0,0.22679682075977325,0.11599289625883102,4,30.067800822094082
5.0,32.0,0.1,0.0,10.0,7.0,1.0,0.2656165659427643,0.19689680635929108,1,36.81230823106486
5.0,32.0,0.1,0.0,2.0,19.0,3.0,0.10982794314622879,0.11257614940404892,4,43.83504512098421
5.0,32.0,0.1,10.0,1.0,2.0,3.0,0.11763137578964233,0.11294636130332947,1,33.40065407991498
5.0,32.0,0.1,10.0,4.0,4.0,3.0,0.3499467074871063,0.21266673505306244,1,30.947312409548942
5.0,32.0,0.1,0.0,3.0,0.0,1.0,0.09071569889783859,0.0962991714477539,1,62.25020914670777
5.0,32.0,0.1,0.0,9.0,14.0,1.0,0.13529688119888306,0.3399694263935089,1,29.67308630633629
5.0,32.0,0.1,0.1,2.0,10.0,2.0,0.18512240052223206,0.13281913101673126,1,17.428483789646872
5.0,32.0,0.1,0.1,6.0,11.0,2.0,0.26609858870506287,0.2016771137714386,1,41.831473722469866
5.0,32.0,0.1,10.0,3.0,19.0,3.0,,,50,
5.0,32.0,0.1,10.0,4.0,11.0,2.0,0.13981761038303375,0.15631160140037537,1,37.74757976744281
5.0,32.0,0.1,1.0,7.0,7.0,2.0,0.363128662109375,0.3513934314250946,1,24.05201594367261
5.0,32.0,0.1,0.0,5.0,4.0,2.0,0.11057766526937485,0.09920467436313629,1,27.46800066117584
5.0,32.0,0.1,0.1,3.0,12.0,2.0,0.11736084520816803,0.08618493378162384,1,43.03649310802301
5.0,32.0,0.1,0.0,7.0,5.0,1.0,0.10352855920791626,0.07460739463567734,27,37.931008092131485
5.0,32.0,0.1,1.0,3.0,14.0,2.0,,,50,
5.0,32.0,0.1,0.0,0.0,19.0,3.0,0.20331792533397675,0.1022154688835144,6,26.03178267921472
5.0,32.0,0.1,0.0,5.0,6.0,3.0,0.22651125490665436,0.09040194749832153,1,23.156665156408916
5.0,32.0,0.1,10.0,2.0,16.0,2.0,,,50,
5.0,32.0,0.1,1.0,10.0,3.0,3.0,0.1620049774646759,0.10109712928533554,2,33.643518791194616
5.0,32.0,0.1,1.0,0.0,17.0,3.0,0.29305702447891235,0.3038616180419922,1,29.55581319553119
5.0,32.0,0.1,10.0,1.0,13.0,1.0,0.1822245866060257,0.18239256739616394,1,26.0641721055912
5.0,32.0,0.1,1.0,6.0,16.0,3.0,0.43728727102279663,0.3947582244873047,1,30.87217116289165
5.0,32.0,0.1,0.0,4.0,18.0,2.0,0.16461646556854248,0.20644912123680115,1,34.69916033963052
5.0,32.0,0.1,10.0,3.0,2.0,2.0,0.4287136197090149,0.25058478116989136,1,59.877172944677554
5.0,32.0,0.1,0.1,3.0,1.0,2.0,0.11479361355304718,0.09837883710861206,1,60.229031179297515
5.0,32.0,0.1,0.1,0.0,5.0,1.0,0.4902801811695099,0.5221645832061768,1,39.687010535614704
5.0,32.0,0.1,0.0,2.0,18.0,3.0,0.2709658443927765,0.08528859913349152,1,42.47543782592055
5.0,32.0,0.1,0.1,10.0,13.0,1.0,0.4335659444332123,0.4241604506969452,1,34.797792816867535
5.0,32.0,0.1,0.1,7.0,11.0,2.0,0.14704062044620514,0.22965970635414124,1,25.708818202963084
5.0,32.0,0.1,0.0,0.0,12.0,2.0,0.41955769062042236,0.25554436445236206,1,30.26734640870422
5.0,32.0,0.1,1.0,1.0,4.0,1.0,0.3140192925930023,0.23740164935588837,1,26.737038371594128
5.0,32.0,0.1,0.0,1.0,16.0,2.0,0.33542895317077637,0.27377402782440186,1,40.22342061560736
5.0,32.0,0.1,1.0,1.0,8.0,3.0,0.09078439325094223,0.09971459954977036,1,31.042703329797835
5.0,32.0,0.1,0.0,8.0,14.0,3.0,0.3441624343395233,0.186886265873909,1,29.79694666243721
5.0,32.0,0.1,0.0,8.0,4.0,2.0,0.20416882634162903,0.19516649842262268,1,26.97115508696221
5.0,32.0,0.1,0.1,2.0,1.0,1.0,0.3371855914592743,0.3750953674316406,1,35.05888620156357
5.0,32.0,0.1,1.0,3.0,17.0,3.0,,,50,
5.0,32.0,0.1,10.0,6.0,5.0,2.0,0.28442123532295227,0.17335037887096405,1,34.75814102584798
5.0,32.0,0.1,10.0,2.0,0.0,1.0,0.44114619493484497,0.3428916931152344,1,33.53076054840619
5.0,32.0,0.1,1.0,9.0,9.0,1.0,0.4249151945114136,0.44577842950820923,1,27.03857970329178
5.0,32.0,0.1,1.0,10.0,10.0,1.0,0.17213338613510132,0.1596376746892929,1,28.527897265572662
5.0,32.0,0.1,0.0,8.0,1.0,2.0,0.2853056490421295,0.12509723007678986,1,25.368247647345953
5.0,32.0,0.1,10.0,6.0,3.0,3.0,0.17007553577423096,0.14395330846309662,1,34.95773323663396
5.0,32.0,0.1,10.0,5.0,4.0,3.0,0.2251414805650711,0.1354059875011444,1,30.04568451796829
5.0,32.0,0.1,1.0,10.0,4.0,2.0,0.09174343943595886,0.08501265943050385,1,33.4327614024375
5.0,32.0,0.1,10.0,7.0,5.0,1.0,0.2744203805923462,0.16967561841011047,1,43.26038059221203
5.0,32.0,0.1,1.0,5.0,14.0,2.0,0.16032978892326355,0.09015735238790512,1,29.683281468482758
5.0,32.0,0.1,10.0,8.0,7.0,3.0,0.19618242979049683,0.10772397369146347,1,34.633677228942844
5.0,32.0,0.1,0.1,7.0,14.0,3.0,0.1916106939315796,0.17150676250457764,1,34.76956283617934
5.0,32.0,0.1,1.0,10.0,5.0,3.0,0.2802006006240845,0.17484568059444427,1,25.893696134945206
5.0,32.0,0.1,0.0,9.0,9.0,2.0,0.18602526187896729,0.09697993844747543,1,31.337203107188397
5.0,32.0,0.1,1.0,0.0,8.0,1.0,0.1395747810602188,0.12017172574996948,1,28.12367230578858
5.0,32.0,0.1,0.1,8.0,11.0,1.0,0.4151107370853424,0.3721390664577484,1,32.662402605283596
5.0,32.0,0.1,0.0,5.0,5.0,2.0,0.2189444601535797,0.09108866751194,1,32.79416769375263
5.0,32.0,0.1,1.0,2.0,18.0,2.0,0.1891903132200241,0.22416405379772186,1,35.26331499647218
5.0,32.0,0.1,1.0,2.0,0.0,2.0,0.24928352236747742,0.10361755639314651,1,30.953193505928475
5.0,32.0,0.1,10.0,9.0,5.0,1.0,0.22813823819160461,0.34634220600128174,1,34.07814225331663
5.0,32.0,0.1,0.1,9.0,10.0,3.0,0.34300854802131653,0.36056897044181824,1,34.148081684590686
5.0,32.0,0.1,0.1,6.0,13.0,1.0,0.17773866653442383,0.23205192387104034,1,32.048841849356464
5.0,32.0,0.1,1.0,0.0,18.0,1.0,0.3366382420063019,0.2853153347969055,1,27.138625885632287
5.0,32.0,0.1,10.0,7.0,1.0,2.0,0.134296715259552,0.07906047999858856,1,34.02099869740259
5.0,32.0,0.1,10.0,4.0,1.0,2.0,0.31791576743125916,0.16685907542705536,1,36.565072027971205
5.0,32.0,0.1,1.0,7.0,3.0,3.0,0.2394859343767166,0.2227732390165329,1,41.68197902779517
5.0,32.0,0.1,0.1,6.0,10.0,1.0,0.23356111347675323,0.28034812211990356,1,28.63861737599574
5.0,32.0,0.1,0.0,0.0,12.0,1.0,0.26098135113716125,0.2603341042995453,1,35.51932735376983
5.0,32.0,0.1,0.0,0.0,10.0,2.0,0.18399421870708466,0.11959759891033173,4,22.823717585944507
5.0,32.0,0.1,0.1,5.0,19.0,2.0,0.3343999981880188,0.2828854024410248,17,29.7345188925592
5.0,32.0,0.1,0.1,7.0,8.0,2.0,0.21171392500400543,0.19047850370407104,1,24.44967716994894
5.0,32.0,0.1,1.0,8.0,18.0,3.0,0.13684320449829102,0.076573945581913,1,27.686218351146785
5.0,32.0,0.1,1.0,1.0,0.0,3.0,0.0970630943775177,0.07307460904121399,1,36.01870182784979
5.0,32.0,0.1,1.0,6.0,17.0,2.0,0.22897081077098846,0.12454359978437424,1,24.109050241535066
5.0,32.0,0.1,0.1,1.0,6.0,2.0,0.36129501461982727,0.3251480460166931,1,24.81131109994358
5.0,32.0,0.1,1.0,4.0,3.0,2.0,0.2916160821914673,0.14600339531898499,1,35.85399947028593
5.0,32.0,0.1,0.1,4.0,5.0,1.0,0.25723540782928467,0.19037377834320068,1,37.082845895667504
5.0,32.0,0.1,0.0,4.0,8.0,3.0,0.21095538139343262,0.12583929300308228,1,33.97030218955828
5.0,32.0,0.1,10.0,5.0,9.0,2.0,0.11213049292564392,0.24334008991718292,1,20.084554720005563
5.0,32.0,0.1,0.0,3.0,9.0,2.0,0.34315288066864014,0.3011673390865326,1,34.197372702853336
5.0,32.0,0.1,0.1,10.0,12.0,1.0,0.11354386061429977,0.09456687420606613,1,29.764253288523136
5.0,32.0,0.1,10.0,5.0,7.0,2.0,0.16306322813034058,0.28246036171913147,1,20.924127584416926
5.0,32.0,0.1,10.0,9.0,18.0,1.0,0.34640780091285706,0.37242668867111206,1,34.71204170039486
5.0,32.0,0.1,1.0,8.0,17.0,1.0,0.4485471844673157,0.27854931354522705,1,31.9997800087847
5.0,32.0,0.1,0.1,3.0,5.0,2.0,0.12397880852222443,0.07196025550365448,1,44.545872976263
5.0,32.0,0.1,0.1,3.0,18.0,1.0,,,50,
5.0,32.0,0.1,10.0,7.0,3.0,2.0,0.26564812660217285,0.24664443731307983,1,36.49159291997612
5.0,32.0,0.1,0.0,4.0,13.0,2.0,0.13755066692829132,0.11187829077243805,1,31.919261010194052
5.0,32.0,0.1,0.1,0.0,7.0,2.0,0.3945685029029846,0.24235236644744873,19,26.46094066082051
5.0,32.0,0.1,1.0,2.0,10.0,3.0,0.1809970885515213,0.13365192711353302,1,25.844543284625267
5.0,32.0,0.1,10.0,1.0,3.0,3.0,0.15871097147464752,0.24829299747943878,1,34.2022837205469
5.0,32.0,0.1,0.1,6.0,11.0,3.0,0.1918977051973343,0.11160657554864883,1,35.913098710824684
5.0,32.0,0.1,0.0,2.0,11.0,3.0,0.3093869686126709,0.1310153752565384,1,28.6710386718858
5.0,32.0,0.1,10.0,8.0,17.0,2.0,0.16155347228050232,0.18945270776748657,1,31.99399917964477
5.0,32.0,0.1,1.0,3.0,4.0,2.0,,,50,
5.0,32.0,0.1,0.1,9.0,14.0,3.0,0.20820388197898865,0.2555609345436096,1,35.112330187241724
5.0,32.0,0.1,10.0,6.0,12.0,2.0,0.27509260177612305,0.271251380443573,1,27.88931280368658
5.0,32.0,0.1,0.1,8.0,10.0,2.0,0.09092948585748672,0.16303019225597382,1,34.42569576825095
5.0,32.0,0.1,1.0,1.0,8.0,2.0,0.28910207748413086,0.2845168709754944,1,26.196553297862156
5.0,32.0,0.1,0.0,3.0,17.0,3.0,,,50,
5.0,32.0,0.1,0.0,8.0,2.0,2.0,0.10094398260116577,0.1349361389875412,1,29.616157813529796
5.0,32.0,0.1,0.1,7.0,5.0,1.0,0.4301869571208954,0.5666378140449524,1,35.13748971183575
5.0,32.0,0.1,10.0,3.0,8.0,3.0,0.12775421142578125,0.23293641209602356,1,33.93777347259112
5.0,32.0,0.1,0.0,8.0,9.0,1.0,0.25793981552124023,0.266611248254776,1,31.428629542140023
5.0,32.0,0.1,1.0,8.0,1.0,1.0,0.1092466339468956,0.10172774642705917,1,27.488231940297823
5.0,32.0,0.1,1.0,1.0,16.0,2.0,0.15801158547401428,0.1155090257525444,1,26.941994475283845
5.0,32.0,0.1,0.1,8.0,5.0,3.0,0.31920668482780457,0.2949690818786621,1,26.274162317321732
5.0,32.0,0.1,0.0,5.0,14.0,3.0,0.09880339354276657,0.10163560509681702,1,20.65402842255226
5.0,32.0,0.1,10.0,0.0,0.0,1.0,0.0931043028831482,0.0774272158741951,1,25.050471568183976
5.0,32.0,0.1,0.0,7.0,16.0,2.0,0.20376771688461304,0.08861377835273743,1,37.372851361917405
5.0,32.0,0.1,10.0,9.0,16.0,3.0,0.2375917136669159,0.2773541808128357,1,30.24580966470562
5.0,32.0,0.1,1.0,2.0,1.0,2.0,0.40362951159477234,0.23237493634223938,1,33.437922284214885
5.0,32.0,0.1,1.0,0.0,15.0,3.0,0.3463144302368164,0.35594695806503296,1,27.008593054088806
