Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,38.975101470947266,0.1395978182554245,23.91599702835083,1212,2,(50 20),1000,1000,16,256
1,107.73529815673828,0.23209404945373535,23.725735187530518,1212,2,(50 20),1000,1000,16,256
2,78.0568618774414,0.19755615293979645,24.267434120178223,1212,2,(50 20),1000,1000,16,256
3,170.24102783203125,0.29175421595573425,24.06471037864685,1212,2,(50 20),1000,1000,16,256
4,47.411075592041016,0.153966024518013,23.83430314064026,1212,2,(50 20),1000,1000,16,256
0,40.039527893066406,0.14149121940135956,30.0037739276886,1212,2,(50 20),1250,1000,16,256
1,40.62930679321289,0.1425294727087021,30.078691720962524,1212,2,(50 20),1250,1000,16,256
2,49.850257873535156,0.15787693858146667,29.913735151290894,1212,2,(50 20),1250,1000,16,256
3,43.664390563964844,0.14775721728801727,29.99697995185852,1212,2,(50 20),1250,1000,16,256
4,66.11663818359375,0.18181946873664856,29.69510269165039,1212,2,(50 20),1250,1000,16,256
0,8151.49462890625,6.384158134460449,18.139107704162598,2007,2,(50 35),750,100,16,256
1,1012.5286254882812,2.2500317096710205,18.260579824447632,2007,2,(50 35),750,100,16,256
2,1420.6063232421875,2.665151357650757,18.367976427078247,2007,2,(50 35),750,100,16,256
3,1189.466552734375,2.4387154579162598,18.44918179512024,2007,2,(50 35),750,100,16,256
4,1119.6357421875,2.3660471439361572,18.47564196586609,2007,2,(50 35),750,100,16,256
0,1113.3743896484375,2.359421968460083,24.16315793991089,2007,2,(50 35),1000,100,16,256
1,2128.427978515625,3.2622292041778564,24.479333639144897,2007,2,(50 35),1000,100,16,256
2,1406.3477783203125,2.651742696762085,24.691087245941162,2007,2,(50 35),1000,100,16,256
3,1348.4552001953125,2.5965893268585205,24.932607889175415,2007,2,(50 35),1000,100,16,256
4,1553.494873046875,2.7870187759399414,24.554527282714844,2007,2,(50 35),1000,100,16,256
0,437954.53125,46.795005798339844,30.499061822891235,2007,2,(50 35),1250,100,16,256
1,1287.5067138671875,2.537229537963867,30.796902656555176,2007,2,(50 35),1250,100,16,256
2,113463.5,23.81842803955078,30.74637746810913,2007,2,(50 35),1250,100,16,256
3,193899.890625,31.13678550720215,30.811522245407104,2007,2,(50 35),1250,100,16,256
4,171719.125,29.301803588867188,30.590073347091675,2007,2,(50 35),1250,100,16,256
0,3969.631103515625,1.899672508239746,18.39931583404541,2007,2,(50 35),750,550,16,256
1,3956.314453125,1.8964834213256836,18.275803089141846,2007,2,(50 35),750,550,16,256
2,3869.15771484375,1.8754775524139404,18.414912223815918,2007,2,(50 35),750,550,16,256
3,3961.84228515625,1.8978078365325928,18.25234818458557,2007,2,(50 35),750,550,16,256
4,4071.320556640625,1.923850417137146,18.38335609436035,2007,2,(50 35),750,550,16,256
0,3985.318603515625,1.9034223556518555,24.309597969055176,2007,2,(50 35),1000,550,16,256
1,4011.595947265625,1.9096872806549072,24.40400528907776,2007,2,(50 35),1000,550,16,256
2,3807.74365234375,1.860533595085144,24.317325115203857,2007,2,(50 35),1000,550,16,256
3,3995.9189453125,1.9059520959854126,24.656573057174683,2007,2,(50 35),1000,550,16,256
4,3923.8818359375,1.8886940479278564,24.518218278884888,2007,2,(50 35),1000,550,16,256
0,3982.19921875,1.902677297592163,30.733208656311035,2007,2,(50 35),1250,550,16,256
1,4042.74951171875,1.9170881509780884,30.326070308685303,2007,2,(50 35),1250,550,16,256
2,3932.402587890625,1.890743613243103,30.6744487285614,2007,2,(50 35),1250,550,16,256
3,3917.484619140625,1.8871538639068604,30.698954343795776,2007,2,(50 35),1250,550,16,256
4,3862.695068359375,1.8739105463027954,30.90915274620056,2007,2,(50 35),1250,550,16,256
0,200.11993408203125,0.31632256507873535,18.264354467391968,2007,2,(50 35),750,1000,16,256
1,75.38411712646484,0.19414442777633667,18.573580503463745,2007,2,(50 35),750,1000,16,256
2,55.192176818847656,0.166120707988739,18.333508491516113,2007,2,(50 35),750,1000,16,256
3,75.2320556640625,0.19394852221012115,18.5322527885437,2007,2,(50 35),750,1000,16,256
4,65.67337036132812,0.18120895326137543,18.361586332321167,2007,2,(50 35),750,1000,16,256
0,48.5604133605957,0.1558210700750351,24.349655389785767,2007,2,(50 35),1000,1000,16,256
1,60.47150421142578,0.1738843023777008,24.342748641967773,2007,2,(50 35),1000,1000,16,256
2,51.63279724121094,0.1606748253107071,24.74457883834839,2007,2,(50 35),1000,1000,16,256
3,275.6445007324219,0.3712441921234131,24.543559789657593,2007,2,(50 35),1000,1000,16,256
4,163.97999572753906,0.2863389551639557,24.291919469833374,2007,2,(50 35),1000,1000,16,256
0,43.47217559814453,0.1474316418170929,30.60358762741089,2007,2,(50 35),1250,1000,16,256
1,69.69200897216797,0.18667083978652954,30.54743504524231,2007,2,(50 35),1250,1000,16,256
2,39.000919342041016,0.139644056558609,30.487269163131714,2007,2,(50 35),1250,1000,16,256
3,47.871971130371094,0.15471258759498596,30.4534695148468,2007,2,(50 35),1250,1000,16,256
4,53.48847579956055,0.1635366529226303,30.934649229049683,2007,2,(50 35),1250,1000,16,256
0,1749.15673828125,2.957327127456665,18.86042618751526,2802,2,(50 50),750,100,16,256
1,1350.26416015625,2.598330497741699,18.915056228637695,2802,2,(50 50),750,100,16,256
2,38754.625,13.920241355895996,18.95549726486206,2802,2,(50 50),750,100,16,256
3,3705.13427734375,4.304145812988281,18.921485900878906,2802,2,(50 50),750,100,16,256
4,2026.8839111328125,3.183460235595703,18.951524257659912,2802,2,(50 50),750,100,16,256
0,1427.4437255859375,2.6715574264526367,25.336628437042236,2802,2,(50 50),1000,100,16,256
1,1654.0848388671875,2.8758344650268555,25.34398651123047,2802,2,(50 50),1000,100,16,256
2,2063.369140625,3.211984634399414,25.106329202651978,2802,2,(50 50),1000,100,16,256
3,1485.738037109375,2.725562334060669,25.131700038909912,2802,2,(50 50),1000,100,16,256
4,1768.4827880859375,2.9736196994781494,25.060980796813965,2802,2,(50 50),1000,100,16,256
0,913.0286865234375,2.1366195678710938,31.824241399765015,2802,2,(50 50),1250,100,16,256
1,1871.1754150390625,3.0587377548217773,31.510000467300415,2802,2,(50 50),1250,100,16,256
2,1330.2332763671875,2.5789854526519775,31.83732557296753,2802,2,(50 50),1250,100,16,256
3,1042.022216796875,2.282566785812378,31.662333488464355,2802,2,(50 50),1250,100,16,256
4,3780.944091796875,4.347955703735352,31.39014768600464,2802,2,(50 50),1250,100,16,256
0,3943.0859375,1.8933101892471313,19.030036449432373,2802,2,(50 50),750,550,16,256
1,3931.711181640625,1.8905774354934692,18.990691423416138,2802,2,(50 50),750,550,16,256
2,3914.419677734375,1.8864154815673828,19.07096815109253,2802,2,(50 50),750,550,16,256
3,3941.39501953125,1.892904281616211,18.996445655822754,2802,2,(50 50),750,550,16,256
4,3934.3515625,1.8912121057510376,18.83555579185486,2802,2,(50 50),750,550,16,256
0,3941.9345703125,1.893033742904663,25.21856999397278,2802,2,(50 50),1000,550,16,256
1,3888.75439453125,1.8802211284637451,25.46933674812317,2802,2,(50 50),1000,550,16,256
2,3987.576171875,1.903961420059204,25.273193836212158,2802,2,(50 50),1000,550,16,256
3,3866.011962890625,1.874714970588684,25.459492683410645,2802,2,(50 50),1000,550,16,256
4,3921.741455078125,1.888178825378418,25.90419316291809,2802,2,(50 50),1000,550,16,256
0,3956.9345703125,1.8966320753097534,31.98061203956604,2802,2,(50 50),1250,550,16,256
1,3901.699462890625,1.883347988128662,31.57241654396057,2802,2,(50 50),1250,550,16,256
2,3985.920654296875,1.9035662412643433,32.01859402656555,2802,2,(50 50),1250,550,16,256
3,3873.37744140625,1.8765000104904175,31.656633377075195,2802,2,(50 50),1250,550,16,256
4,3988.053955078125,1.9040755033493042,31.96275281906128,2802,2,(50 50),1250,550,16,256
0,186.89019775390625,0.30568790435791016,19.097323179244995,2802,2,(50 50),750,1000,16,256
1,69.18360900878906,0.18598872423171997,18.924542665481567,2802,2,(50 50),750,1000,16,256
2,341.93731689453125,0.41348356008529663,19.031434297561646,2802,2,(50 50),750,1000,16,256
3,170.1634521484375,0.2916877269744873,19.073906421661377,2802,2,(50 50),750,1000,16,256
4,111.51890563964844,0.2361343950033188,19.191206693649292,2802,2,(50 50),750,1000,16,256
0,380.7019958496094,0.4362923204898834,25.382604598999023,2802,2,(50 50),1000,1000,16,256
1,112.28338623046875,0.2369423806667328,26.114946842193604,2802,2,(50 50),1000,1000,16,256
2,75.64813232421875,0.19448409974575043,25.427411794662476,2802,2,(50 50),1000,1000,16,256
3,361.7659912109375,0.4253033995628357,25.28555393218994,2802,2,(50 50),1000,1000,16,256
4,214.7420196533203,0.3276751637458801,25.384456157684326,2802,2,(50 50),1000,1000,16,256
0,73.93357849121094,0.1922674924135208,32.022756814956665,2802,2,(50 50),1250,1000,16,256
1,44.12196731567383,0.14852939546108246,31.436349630355835,2802,2,(50 50),1250,1000,16,256
2,51.058837890625,0.15977928042411804,31.474559783935547,2802,2,(50 50),1250,1000,16,256
3,50.69253921508789,0.1592051237821579,31.59611225128174,2802,2,(50 50),1250,1000,16,256
4,98.86195373535156,0.22233077883720398,31.729236364364624,2802,2,(50 50),1250,1000,16,256
